date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2022-05-17, 15:33:44	1500 Hz	16 W	3,3E-6 mbar	1E-4 mbar
2022-05-17, 15:33:46	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:33:48	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:33:50	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:33:52	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:33:54	1500 Hz	16 W	3,2E-6 mbar	1,5E-4 mbar
2022-05-17, 15:33:56	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:33:58	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:00	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:02	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:04	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:06	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:08	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:10	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:12	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:14	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:16	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:18	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:20	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:22	1500 Hz	16 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:24	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:26	1500 Hz	17 W	3,2E-6 mbar	1E-4 mbar
2022-05-17, 15:34:28	1500 Hz	16 W	3,2E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:30	1500 Hz	16 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:32	1500 Hz	17 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:34	1500 Hz	16 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:36	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:38	1500 Hz	17 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:40	1500 Hz	17 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:42	1500 Hz	17 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:44	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:46	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:48	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:50	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:52	1500 Hz	17 W	3,1E-6 mbar	1E-4 mbar
2022-05-17, 15:34:54	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:56	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:34:58	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:00	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:02	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:04	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:06	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:08	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:10	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:12	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:14	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:16	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:18	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:20	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:22	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:24	1500 Hz	16 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:26	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:28	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:30	1500 Hz	17 W	3,1E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:32	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:34	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:36	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:38	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:40	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:42	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:44	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:46	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:48	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:50	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:52	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:54	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:56	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:35:58	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:00	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:02	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:04	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:06	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:08	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:10	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:12	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:14	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:16	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:18	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:20	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:22	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:24	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:26	1500 Hz	16 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:28	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:30	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:32	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:34	1500 Hz	17 W	3E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:36	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:38	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:40	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:42	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:44	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:46	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:48	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:50	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:52	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:54	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:56	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:36:58	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:00	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:02	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:04	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:06	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:08	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:10	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:12	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:14	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:16	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:18	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:20	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:22	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:24	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:26	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:28	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:30	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:32	1500 Hz	17 W	2,9E-6 mbar	1E-4 mbar
2022-05-17, 15:37:34	1500 Hz	17 W	2,9E-6 mbar	1E-4 mbar
2022-05-17, 15:37:36	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:38	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:40	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:42	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:44	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:46	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:48	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:50	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:52	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:54	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:56	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:37:58	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:00	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:02	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:04	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:06	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:08	1500 Hz	16 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:10	1500 Hz	17 W	2,9E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:12	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:14	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:16	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:18	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:20	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:22	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:24	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:26	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:28	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:30	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:32	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:34	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:36	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:38	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:40	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:42	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:44	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:46	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:48	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:50	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:52	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:54	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:38:56	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:38:58	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:00	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:02	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:04	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:06	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:08	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:10	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:12	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:14	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:16	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:18	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:20	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:22	1500 Hz	17 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:39:24	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:26	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:28	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:30	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:32	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:34	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:36	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:38	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:40	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:42	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:44	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:46	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:48	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:50	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:52	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:54	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:56	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:39:58	1500 Hz	17 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:40:00	1500 Hz	16 W	2,8E-6 mbar	1,5E-4 mbar
2022-05-17, 15:40:02	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:40:04	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:40:06	1500 Hz	16 W	2,8E-6 mbar	1E-4 mbar
2022-05-17, 15:40:08	1500 Hz	17 W	2,7E-6 mbar	1E-4 mbar
2022-05-17, 15:40:10	1500 Hz	17 W	2,7E-6 mbar	1E-4 mbar
2022-05-17, 15:40:12	1500 Hz	17 W	2,7E-6 mbar	1E-4 mbar
